date_time,latitude,longitude,Depth  (km),mag,Location
2023-12-06 03:50:00,8.76,127.02,20,2.3,081  km S 78° E of Cagwait (Surigao Del Sur)
2023-12-06 03:48:00,8.86,125.82,21,2.3,014  km N 74° E of Sibagat (Agusan Del Sur)
2023-12-06 03:44:00,8.75,126.98,1,3.2,085  km S 80° E of Cagwait (Surigao Del Sur)
2023-12-06 03:43:00,15.87,120.05,28,1.6,016  km N 72° E of Infanta (Pangasinan)
2023-12-06 03:41:00,7.66,124.59,10,4.1,015  km N 80° W of Wao (Lanao Del Sur)
2023-12-06 03:39:00,9.2,126.52,13,2.4,039  km N 37° E of Cagwait (Surigao Del Sur)
2023-12-06 03:34:00,8.98,127.0,28,1.6,077  km N 85° E of Cagwait (Surigao Del Sur)
2023-12-06 03:32:00,8.89,126.78,31,2.1,053  km S 87° E of Cagwait (Surigao Del Sur)
2023-12-06 03:27:00,8.43,126.43,28,2.0,013  km N 57° E of Hinatuan (Surigao Del Sur)
2023-12-06 03:26:00,8.81,126.55,24,1.7,029  km S 66° E of Cagwait (Surigao Del Sur)
2023-12-06 03:24:00,9.51,126.63,24,2.1,055  km N 62° E of Cortes (Surigao Del Sur)
2023-12-06 03:14:00,8.51,126.69,8,2.0,042  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-06 03:07:00,8.47,126.73,7,1.7,045  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-06 03:05:00,8.37,126.68,17,1.8,038  km N 90° E of Hinatuan (Surigao Del Sur)
2023-12-06 03:02:00,8.46,126.75,5,2.1,047  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-06 03:02:00,9.02,126.83,10,1.5,070  km N 78° E of Cagwait (Surigao Del Sur)
2023-12-06 03:01:00,13.0,121.3,33,1.4,013  km S 63° W of Socorro (Oriental Mindoro)
2023-12-06 02:56:00,8.43,126.86,10,2.2,058  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-06 02:53:00,7.82,127.1,9,1.7,080  km S 72° E of Lingig (Surigao Del Sur)
2023-12-06 02:52:00,8.78,126.84,6,1.9,061  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-06 02:51:00,8.88,125.59,31,1.5,013  km N 62° W of Sibagat (Agusan Del Sur)
2023-12-06 02:51:00,8.86,125.64,25,1.8,007  km N 52° W of Sibagat (Agusan Del Sur)
2023-12-06 02:39:00,9.06,126.75,12,2.4,050  km N 74° E of Cagwait (Surigao Del Sur)
2023-12-06 02:36:00,13.9,120.42,62,2.2,024  km N 72° W of Calatagan (Batangas)
2023-12-06 02:35:00,8.92,126.78,18,4.3,052  km N 90° E of Cagwait (Surigao Del Sur)
2023-12-06 02:32:00,8.91,126.73,14,3.1,046  km N 87° E of Cagwait (Surigao Del Sur)
2023-12-06 02:30:00,8.31,127.27,15,2.9,103  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-06 02:27:00,8.31,126.46,21,3.1,015  km S 67° E of Hinatuan (Surigao Del Sur)
2023-12-06 02:26:00,8.63,126.62,26,2.3,042  km N 47° E of Hinatuan (Surigao Del Sur)
2023-12-06 02:15:00,8.92,126.62,21,2.6,035  km N 89° E of Cagwait (Surigao Del Sur)
2023-12-06 02:14:00,17.46,120.7,23,3.3,003  km N 12° W of Manabo (Abra)
2023-12-06 02:09:00,9.04,127.11,29,3.4,094  km N 83° E of Cagwait (Surigao Del Sur)
2023-12-06 02:03:00,20.39,122.13,133,2.3,037  km S 72° E of Basco (Batanes)
2023-12-06 01:56:00,8.5,126.97,21,3.4,072  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-06 01:53:00,8.89,126.76,11,1.7,051  km S 86° E of Cagwait (Surigao Del Sur)
2023-12-06 01:49:00,8.75,127.08,22,3.2,087  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-06 01:43:00,8.7,126.84,11,2.6,069  km S 70° E of Cagwait (Surigao Del Sur)
2023-12-06 01:36:00,8.86,126.79,26,4.0,054  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-06 01:33:00,8.9,126.6,16,4.2,032  km S 87° E of Cagwait (Surigao Del Sur)
2023-12-06 01:29:00,8.3,126.79,10,3.9,051  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-06 01:17:00,9.02,126.69,22,3.5,044  km N 76° E of Cagwait (Surigao Del Sur)
2023-12-06 01:15:00,9.05,126.95,1,2.8,073  km N 79° E of Cagwait (Surigao Del Sur)
2023-12-06 01:09:00,13.87,120.46,62,2.0,019  km N 78° W of Calatagan (Batangas)
2023-12-06 01:07:00,8.31,126.48,33,2.6,017  km S 68° E of Hinatuan (Surigao Del Sur)
2023-12-06 01:05:00,8.99,126.89,12,3.1,065  km N 83° E of Cagwait (Surigao Del Sur)
2023-12-06 01:03:00,8.94,125.72,21,1.5,013  km N 14° E of Sibagat (Agusan Del Sur)
2023-12-06 00:58:00,14.08,120.4,122,3.2,025  km N 88° W of Nasugbu (Batangas)
2023-12-06 00:56:00,8.54,126.78,2,2.3,052  km N 69° E of Hinatuan (Surigao Del Sur)
2023-12-06 00:48:00,8.89,126.73,14,2.8,022  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-06 00:40:00,8.35,126.91,9,3.6,046  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-06 00:39:00,8.91,126.54,19,2.5,032  km N 85° E of Cagwait (Surigao Del Sur)
2023-12-06 00:36:00,8.52,126.03,25,1.7,006  km N 80° E of San Francisco (Agusan Del Sur)
2023-12-06 00:29:00,8.64,127.08,2,3.5,101  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-06 00:28:00,13.86,120.44,63,1.8,021  km N 82° W of Calatagan (Batangas)
2023-12-06 00:27:00,9.08,126.7,8,3.2,043  km N 72° E of Cagwait (Surigao Del Sur)
2023-12-06 00:24:00,8.5,126.83,5,2.2,057  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-06 00:18:00,9.09,126.69,17,2.9,046  km N 68° E of Cagwait (Surigao Del Sur)
2023-12-06 00:08:00,8.35,126.78,16,2.1,048  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-06 00:07:00,8.49,126.84,1,1.5,057  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-05 23:54:00,8.27,126.86,14,1.7,058  km S 80° E of Hinatuan (Surigao Del Sur)
2023-12-05 23:52:00,13.87,120.48,59,1.8,017  km N 75° W of Calatagan (Batangas)
2023-12-05 23:43:00,9.22,126.74,9,2.4,056  km N 54° E of Cagwait (Surigao Del Sur)
2023-12-05 23:36:00,8.65,127.09,7,4.1,099  km N 74° E of Hinatuan (Surigao Del Sur)
2023-12-05 23:30:00,8.28,126.49,31,1.8,020  km S 61° E of Hinatuan (Surigao Del Sur)
2023-12-05 23:28:00,8.74,126.86,27,2.6,064  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-05 23:23:00,9.14,127.07,4,2.3,088  km N 74° E of Cagwait (Surigao Del Sur)
2023-12-05 23:17:00,8.82,125.74,22,1.5,005  km S 85° E of Sibagat (Agusan Del Sur)
2023-12-05 23:09:00,16.11,122.04,11,2.7,010  km S 68° E of Dinalungan (Aurora)
2023-12-05 23:06:00,9.05,126.53,16,1.9,029  km N 59° E of Cagwait (Surigao Del Sur)
2023-12-05 23:04:00,8.67,127.0,17,3.0,081  km N 65° E of Hinatuan (Surigao Del Sur)
2023-12-05 23:00:00,8.26,126.7,14,1.6,042  km S 73° E of Hinatuan (Surigao Del Sur)
2023-12-05 22:57:00,8.28,126.95,18,3.7,068  km S 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 22:51:00,8.64,126.57,25,2.7,040  km N 40° E of Hinatuan (Surigao Del Sur)
2023-12-05 22:46:00,9.05,126.97,9,3.0,075  km N 79° E of Cagwait (Surigao Del Sur)
2023-12-05 22:38:00,8.56,126.68,10,3.0,044  km N 61° E of Hinatuan (Surigao Del Sur)
2023-12-05 22:37:00,8.85,126.63,24,1.9,037  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-05 22:31:00,9.11,126.6,19,1.7,040  km N 57° E of Cagwait (Surigao Del Sur)
2023-12-05 22:31:00,12.0,125.78,34,2.5,033  km S 82° E of Dolores (Eastern Samar)
2023-12-05 22:19:00,9.14,126.32,21,1.5,016  km N 37° E of Tago (Surigao Del Sur)
2023-12-05 22:18:00,13.83,120.29,50,3.7,019  km S 81° E of Lubang (Occidental Mindoro)
2023-12-05 22:14:00,12.66,123.63,59,1.8,004  km N 59° W of Monreal (Masbate)
2023-12-05 21:55:00,13.14,120.94,38,2.2,024  km N 76° E of Santa Cruz (Occidental Mindoro)
2023-12-05 21:55:00,9.08,126.68,12,2.3,045  km N 66° E of Cagwait (Surigao Del Sur)
2023-12-05 21:46:00,12.46,123.7,4,2.6,013  km N 39° E of City Of Masbate (Masbate)
2023-12-05 21:45:00,12.4,123.71,1,2.7,010  km N 73° E of City Of Masbate (Masbate)
2023-12-05 21:40:00,9.03,126.69,21,3.6,045  km N 81° E of Bayabas (Surigao Del Sur)
2023-12-05 21:36:00,9.14,126.92,2,5.8,072  km N 71° E of Cagwait (Surigao Del Sur)
2023-12-05 21:32:00,8.74,127.0,4,3.3,058  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-05 21:30:00,8.49,126.51,18,2.5,024  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-05 21:27:00,8.44,126.63,25,3.2,039  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-05 21:20:00,9.15,126.75,15,3.5,047  km N 62° E of Cagwait (Surigao Del Sur)
2023-12-05 21:13:00,8.95,126.96,1,2.3,072  km N 87° E of Cagwait (Surigao Del Sur)
2023-12-05 21:06:00,8.25,126.57,19,2.5,029  km S 62° E of Hinatuan (Surigao Del Sur)
2023-12-05 21:04:00,8.39,126.86,14,3.1,057  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-05 20:57:00,8.45,126.82,15,2.8,054  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-05 20:54:00,9.14,126.43,18,2.5,028  km N 30° E of Cagwait (Surigao Del Sur)
2023-12-05 20:45:00,8.42,126.64,24,4.0,033  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-05 20:43:00,8.35,126.62,32,3.6,032  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-05 20:43:00,13.83,120.43,67,3.4,022  km S 89° W of Calatagan (Batangas)
2023-12-05 20:42:00,8.52,126.77,5,4.1,051  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-05 20:36:00,2.53,127.82,121,5.2,415  km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
2023-12-05 20:33:00,8.76,126.69,25,3.7,046  km S 68° E of Cagwait (Surigao Del Sur)
2023-12-05 20:29:00,8.74,125.67,43,3.2,007  km N 23° E of Esperanza (Agusan Del Sur)
2023-12-05 20:28:00,8.82,127.27,22,2.2,107  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-05 20:19:00,8.82,126.76,12,2.9,051  km S 78° E of Cagwait (Surigao Del Sur)
2023-12-05 20:05:00,8.49,126.71,1,3.0,043  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-05 19:59:00,13.89,120.47,65,1.9,019  km N 70° W of Calatagan (Batangas)
2023-12-05 19:49:00,8.72,127.04,29,3.8,084  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-05 19:41:00,8.5,126.79,7,2.9,052  km N 73° E of Hinatuan (Surigao Del Sur)
2023-12-05 19:39:00,8.75,126.23,26,2.1,020  km S 21° W of Cagwait (Surigao Del Sur)
2023-12-05 19:32:00,8.37,126.54,27,4.8,022  km S 90° E of Hinatuan (Surigao Del Sur)
2023-12-05 19:29:00,8.81,126.04,19,3.7,015  km S 01° W of San Miguel (Surigao Del Sur)
2023-12-05 19:28:00,8.82,124.77,34,2.3,003  km N 55° W of Lagonglong (Misamis Oriental)
2023-12-05 19:25:00,8.79,126.98,1,3.6,076  km S 79° E of Cagwait (Surigao Del Sur)
2023-12-05 19:18:00,8.47,126.63,29,1.8,034  km N 71° E of Hinatuan (Surigao Del Sur)
2023-12-05 19:14:00,8.94,126.77,11,3.4,052  km N 87° E of Cagwait (Surigao Del Sur)
2023-12-05 19:00:00,8.78,126.77,9,4.3,054  km S 87° E of Marihatag (Surigao Del Sur)
2023-12-05 18:55:00,8.97,126.52,18,2.0,025  km N 78° E of Cagwait (Surigao Del Sur)
2023-12-05 18:52:00,8.24,126.87,17,3.3,061  km S 77° E of Hinatuan (Surigao Del Sur)
2023-12-05 18:48:00,8.68,127.1,12,2.6,091  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-05 18:45:00,8.67,127.04,26,4.4,085  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-05 18:42:00,8.31,126.15,27,1.8,017  km S 06° W of Tagbina (Surigao Del Sur)
2023-12-05 18:41:00,8.9,126.51,23,2.1,023  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-05 18:34:00,9.13,126.66,7,2.2,046  km N 60° E of Cagwait (Surigao Del Sur)
2023-12-05 18:30:00,18.77,120.81,32,2.0,024  km N 07° E of Pagudpud (Ilocos Norte)
2023-12-05 18:26:00,9.14,126.73,14,3.4,053  km N 63° E of Cagwait (Surigao Del Sur)
2023-12-05 18:23:00,9.08,126.81,13,3.5,058  km N 72° E of Cagwait (Surigao Del Sur)
2023-12-05 18:14:00,9.3,126.27,12,2.8,009  km N 75° E of Cortes (Surigao Del Sur)
2023-12-05 18:13:00,8.46,126.99,1,3.7,073  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 18:08:00,9.6,122.44,29,3.5,003  km S 80° W of Hinoba-an (Negros Occidental)
2023-12-05 17:59:00,13.88,120.36,70,2.4,026  km N 84° E of Lubang (Occidental Mindoro)
2023-12-05 17:59:00,9.24,126.68,19,4.1,055  km N 49° E of Cagwait (Surigao Del Sur)
2023-12-05 17:55:00,8.43,126.91,9,3.9,063  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 17:52:00,9.13,126.9,28,4.4,070  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-05 17:42:00,9.15,126.95,1,5.6,076  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-05 17:37:00,9.09,126.79,4,4.2,057  km N 71° E of Cagwait (Surigao Del Sur)
2023-12-05 17:32:00,9.19,126.86,24,4.2,068  km N 68° E of Bayabas (Surigao Del Sur)
2023-12-05 17:27:00,13.85,120.46,58,1.8,019  km N 84° W of Calatagan (Batangas)
2023-12-05 17:25:00,9.05,126.73,19,3.2,049  km N 73° E of Cagwait (Surigao Del Sur)
2023-12-05 17:19:00,9.1,126.8,5,2.3,059  km N 70° E of Cagwait (Surigao Del Sur)
2023-12-05 17:10:00,9.06,126.91,3,5.7,069  km N 77° E of Cagwait (Surigao Del Sur)
2023-12-05 17:07:00,13.87,120.5,19,1.8,015  km N 73° W of Calatagan (Batangas)
2023-12-05 17:03:00,13.89,120.43,64,1.5,023  km N 74° W of Calatagan (Batangas)
2023-12-05 16:58:00,13.85,120.46,66,1.4,019  km N 83° W of Calatagan (Batangas)
2023-12-05 16:56:00,13.89,120.45,64,1.7,021  km N 73° W of Calatagan (Batangas)
2023-12-05 16:54:00,8.9,126.5,15,2.1,022  km S 83° E of Cagwait (Surigao Del Sur)
2023-12-05 16:49:00,8.34,126.63,28,1.5,033  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-05 16:36:00,8.34,127.05,19,2.2,078  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-05 16:36:00,13.86,120.42,62,1.6,023  km N 81° W of Calatagan (Batangas)
2023-12-05 16:28:00,8.55,126.9,34,2.8,065  km N 72° E of Hinatuan (Surigao Del Sur)
2023-12-05 16:23:00,13.87,120.29,60,5.9,018  km N 86° E of Lubang (Occidental Mindoro)
2023-12-05 16:13:00,8.25,126.72,24,4.3,044  km S 72° E of Hinatuan (Surigao Del Sur)
2023-12-05 15:52:00,8.42,126.69,16,3.2,039  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-05 15:27:00,8.79,127.43,18,4.2,125  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-05 15:20:00,8.44,126.77,9,3.3,048  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-05 15:18:00,8.43,127.01,17,3.0,075  km N 84° E of Hinatuan (Surigao Del Sur)
2023-12-05 15:16:00,8.5,126.83,1,2.5,056  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 15:06:00,8.5,126.97,1,3.7,071  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-05 14:56:00,8.13,127.02,20,2.3,080  km S 71° E of Hinatuan (Surigao Del Sur)
2023-12-05 14:41:00,9.05,125.86,29,3.3,023  km N 59° W of San Miguel (Surigao Del Sur)
2023-12-05 14:02:00,8.65,126.78,16,3.6,058  km N 57° E of Hinatuan (Surigao Del Sur)
2023-12-05 13:45:00,14.79,119.67,18,2.0,048  km S 68° W of San Antonio (Zambales)
2023-12-05 13:42:00,8.59,127.46,31,3.3,126  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-05 13:27:00,8.49,127.24,1,5.0,101  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 13:21:00,8.86,126.93,23,2.5,070  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-05 13:13:00,13.65,120.64,104,1.5,020  km S 02° E of Calatagan (Batangas)
2023-12-05 13:12:00,8.81,127.44,37,2.4,125  km S 85° E of Cagwait (Surigao Del Sur)
2023-12-05 12:58:00,7.76,127.0,18,4.3,052  km N 66° E of Baganga (Davao Oriental)
2023-12-05 12:55:00,8.3,126.78,15,2.6,049  km S 81° E of Hinatuan (Surigao Del Sur)
2023-12-05 12:52:00,8.54,126.56,23,2.7,031  km N 52° E of Hinatuan (Surigao Del Sur)
2023-12-05 12:51:00,8.41,126.82,10,2.0,053  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-05 12:47:00,8.53,127.19,8,2.8,095  km N 79° E of Hinatuan (Surigao Del Sur)
2023-12-05 12:42:00,8.93,126.53,24,2.0,025  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-05 12:33:00,8.73,127.02,1,4.0,082  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-05 12:27:00,8.76,127.0,1,4.7,079  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-05 12:05:00,8.77,126.85,22,2.7,062  km S 75° E of Cagwait (Surigao Del Sur)
2023-12-05 12:02:00,8.44,126.73,7,2.5,044  km N 80° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:57:00,8.24,126.78,12,3.5,050  km S 74° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:56:00,8.7,126.73,26,2.2,057  km N 50° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:53:00,8.73,126.96,19,3.1,076  km S 74° E of Cagwait (Surigao Del Sur)
2023-12-05 11:50:00,8.73,127.06,28,1.9,086  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-05 11:48:00,8.8,127.01,14,3.3,079  km S 80° E of Cagwait (Surigao Del Sur)
2023-12-05 11:45:00,8.42,126.77,15,2.8,048  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:39:00,8.76,127.1,2,3.3,095  km N 62° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:20:00,8.34,126.61,1,2.5,030  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:16:00,8.51,126.69,10,2.0,042  km N 68° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:11:00,8.72,126.83,25,2.0,067  km N 54° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:09:00,8.28,126.66,30,2.6,037  km S 74° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:09:00,15.36,119.66,26,2.4,028  km S 73° W of Palauig (Zambales)
2023-12-05 11:06:00,8.33,126.65,29,2.6,035  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:04:00,8.44,126.36,28,2.5,008  km N 14° E of Hinatuan (Surigao Del Sur)
2023-12-05 11:02:00,9.45,126.71,10,3.1,060  km N 72° E of Cortes (Surigao Del Sur)
2023-12-05 10:57:00,8.42,127.21,7,3.0,096  km N 86° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:56:00,8.73,126.24,28,1.9,022  km S 19° W of Cagwait (Surigao Del Sur)
2023-12-05 10:53:00,8.64,126.62,1,2.2,043  km N 47° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:45:00,8.9,126.52,23,2.2,024  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-05 10:44:00,8.47,127.19,1,4.7,095  km N 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:41:00,8.46,127.17,8,2.3,092  km N 84° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:32:00,8.84,126.84,3,2.7,060  km S 82° E of Cagwait (Surigao Del Sur)
2023-12-05 10:19:00,8.69,126.9,16,2.8,072  km N 60° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:11:00,8.53,126.72,18,1.8,046  km N 67° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:06:00,8.7,126.93,27,3.8,075  km N 60° E of Hinatuan (Surigao Del Sur)
2023-12-05 10:02:00,8.44,126.93,7,2.7,065  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 09:41:00,8.12,126.62,15,2.7,041  km S 49° E of Hinatuan (Surigao Del Sur)
2023-12-05 09:38:00,8.31,126.83,9,3.2,055  km S 83° E of Hinatuan (Surigao Del Sur)
2023-12-05 09:31:00,8.96,126.87,1,3.1,063  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-05 09:26:00,8.96,126.44,1,2.6,016  km N 72° E of Cagwait (Surigao Del Sur)
2023-12-05 09:24:00,8.4,126.87,10,3.1,058  km N 87° E of Hinatuan (Surigao Del Sur)
2023-12-05 09:17:00,9.14,126.76,1,2.4,056  km N 64° E of Cagwait (Surigao Del Sur)
2023-12-05 09:06:00,8.99,126.96,1,3.0,073  km N 84° E of Cagwait (Surigao Del Sur)
2023-12-05 09:01:00,8.72,126.9,5,4.9,069  km S 71° E of Cagwait (Surigao Del Sur)
2023-12-05 08:58:00,8.76,126.95,9,4.9,074  km S 76° E of Cagwait (Surigao Del Sur)
2023-12-05 08:49:00,8.8,125.86,24,2.5,015  km N 52° E of City Of Bayugan (Agusan Del Sur)
2023-12-05 08:34:00,8.93,126.66,13,5.3,039  km N 89° E of Cagwait (Surigao Del Sur)
2023-12-05 08:21:00,8.96,126.81,8,2.8,056  km N 86° E of Cagwait (Surigao Del Sur)
2023-12-05 08:12:00,8.47,127.01,12,2.7,075  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 08:10:00,8.4,126.6,30,1.4,029  km N 82° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:57:00,8.99,126.79,9,3.5,055  km N 81° E of Cagwait (Surigao Del Sur)
2023-12-05 07:52:00,8.42,126.97,23,2.1,070  km N 85° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:49:00,9.3,126.51,22,2.0,035  km N 85° E of Cortes (Surigao Del Sur)
2023-12-05 07:41:00,8.53,126.25,23,1.6,021  km N 26° W of Hinatuan (Surigao Del Sur)
2023-12-05 07:40:00,8.25,126.76,13,1.8,048  km S 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:39:00,8.33,127.16,12,2.8,090  km S 87° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:38:00,7.98,126.78,31,2.2,041  km S 82° E of Lingig (Surigao Del Sur)
2023-12-05 07:32:00,8.25,126.53,11,3.2,025  km S 59° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:23:00,9.16,126.74,15,2.9,055  km N 67° E of Bayabas (Surigao Del Sur)
2023-12-05 07:20:00,9.14,126.76,11,2.8,056  km N 70° E of Bayabas (Surigao Del Sur)
2023-12-05 07:11:00,8.32,126.92,12,3.5,064  km S 86° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:05:00,8.31,126.9,11,3.7,062  km S 84° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:02:00,8.46,126.7,7,2.6,041  km N 76° E of Hinatuan (Surigao Del Sur)
2023-12-05 07:01:00,8.71,126.43,25,1.8,018  km S 54° E of Marihatag (Surigao Del Sur)
2023-12-05 06:55:00,8.71,126.87,10,3.0,063  km S 81° E of Marihatag (Surigao Del Sur)
2023-12-05 06:39:00,9.15,126.72,20,2.5,052  km N 68° E of Bayabas (Surigao Del Sur)
2023-12-05 06:36:00,7.6,125.58,29,2.6,004  km S 12° E of Talaingod (Davao Del Norte)
2023-12-05 06:21:00,10.56,125.26,18,2.7,011  km N 73° E of Silago (Southern Leyte)
2023-12-05 06:12:00,8.82,126.74,14,2.7,049  km S 77° E of Cagwait (Surigao Del Sur)
2023-12-05 06:11:00,12.98,122.06,23,1.7,005  km N 44° W of Banton (Romblon)
2023-12-05 05:53:00,8.66,126.99,29,3.3,079  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-05 05:51:00,8.58,126.62,26,2.1,039  km N 53° E of Hinatuan (Surigao Del Sur)
2023-12-05 05:44:00,8.6,126.64,13,2.2,042  km N 53° E of Hinatuan (Surigao Del Sur)
2023-12-05 05:36:00,8.84,126.09,32,1.7,013  km S 23° E of San Miguel (Surigao Del Sur)
2023-12-05 05:34:00,9.11,126.46,23,2.5,028  km N 39° E of Cagwait (Surigao Del Sur)
2023-12-05 05:26:00,9.11,126.14,24,2.1,005  km N 32° W of City Of Tandag (Surigao Del Sur)
2023-12-05 05:23:00,8.05,126.96,19,3.5,060  km N 89° E of Lingig (Surigao Del Sur)
2023-12-05 05:21:00,8.37,126.59,23,2.9,028  km N 88° E of Hinatuan (Surigao Del Sur)
2023-12-05 05:20:00,8.4,127.33,26,2.1,109  km N 69° E of Lingig (Surigao Del Sur)
2023-12-05 05:07:00,8.81,127.44,26,2.7,126  km S 84° E of Cagwait (Surigao Del Sur)
2023-12-05 05:00:00,9.93,126.73,21,3.0,065  km N 75° E of General Luna (Surigao Del Norte)
2023-12-05 04:58:00,8.36,126.67,27,1.8,036  km S 88° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:52:00,8.09,125.97,33,1.9,003  km N 38° E of Veruela (Agusan Del Sur)
2023-12-05 04:50:00,8.53,126.96,14,2.3,071  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:49:00,8.82,126.15,34,1.6,012  km N 45° W of San Agustin (Surigao Del Sur)
2023-12-05 04:46:00,8.49,126.56,13,2.1,028  km N 61° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:44:00,8.46,126.73,15,2.9,045  km N 77° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:40:00,8.67,126.66,25,2.7,042  km S 70° E of Marihatag (Surigao Del Sur)
2023-12-05 04:32:00,8.46,126.94,15,2.7,067  km N 81° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:30:00,8.53,126.71,11,2.6,045  km N 66° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:27:00,8.45,126.64,24,3.0,035  km N 75° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:24:00,8.7,126.97,6,2.6,077  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-05 04:20:00,8.51,126.28,24,2.0,017  km N 21° W of Hinatuan (Surigao Del Sur)
2023-12-05 04:15:00,8.54,127.12,9,3.2,089  km N 78° E of Hinatuan (Surigao Del Sur)
2023-12-05 04:13:00,8.7,127.0,12,2.2,080  km S 72° E of Cagwait (Surigao Del Sur)
2023-12-05 04:08:00,9.26,126.8,1,2.4,067  km N 56° E of Cagwait (Surigao Del Sur)
2023-12-05 04:03:00,8.65,126.55,25,2.5,039  km N 36° E of Hinatuan (Surigao Del Sur)
